년,월,일,지역-시도,지역-시군구,지역-읍면동,성별,연령대,이용_비율(%)
2018,5,13,경기도,성남시 분당구,구미동,여,34,0.00108
2018,5,13,경기도,화성시,청계동,남,66,0.00015
2018,5,13,경기도,안양시 동안구,관양동,남,39,0.00231
2018,5,13,경기도,광명시,철산동,여,51,0.00015
2018,5,13,경기도,성남시 분당구,서현동,남,55,0.001
2018,5,13,경기도,부천시,심곡동,여,45,0.00062
2018,5,13,경기도,의정부시,의정부동,남,49,0.00123
2018,5,13,경기도,화성시,청계동,여,22,0.00031
2018,5,13,경기도,남양주시,별내동,여,37,0.00131
2018,5,13,경기도,수원시 장안구,조원동,남,48,0.00108
2018,5,13,경기도,화성시,청계동,여,36,0.00154
2018,5,13,경기도,광주시,경안동,남,21,0.00092
2018,5,13,경기도,화성시,청계동,남,31,0.00262
2018,5,13,경기도,고양시 일산동구,백석동,남,29,0.00316
2018,5,13,경기도,수원시 권선구,권선동,남,73,0.00054
2018,5,13,경기도,성남시 분당구,야탑동,남,34,0.00262
2018,5,13,경기도,고양시 덕양구,화정동,남,45,0.00031
2018,5,13,경기도,오산시,원동,남,79,0.00023
2018,5,13,경기도,파주시,신촌동,여,52,0.00023
2018,5,13,경기도,시흥시,월곶동,여,58,0.00023
2018,5,13,경기도,부천시 소사구,괴안동,남,27,0.00062
2018,5,13,경기도,화성시,청계동,여,48,0.00046
2018,5,13,경기도,화성시,향남읍,남,22,0.00154
2018,5,13,경기도,성남시 수정구,창곡동,남,54,0.00031
2018,5,13,경기도,수원시 권선구,권선동,남,22,0.00208
2018,5,13,경기도,성남시 분당구,서현동,남,24,0.00331
2018,5,13,경기도,성남시 분당구,야탑동,여,29,0.00077
2018,5,13,경기도,안양시 만안구,안양동,여,24,0.00216
2018,5,13,경기도,이천시,중리동,남,78,0.00015
2018,5,13,경기도,고양시 일산동구,장항동,남,17,0.00031
2018,5,13,경기도,안양시 동안구,관양동,여,24,0.00077
2018,5,13,경기도,고양시 덕양구,삼송동,여,39,0.00346
2018,5,13,경기도,파주시,신촌동,여,43,0.00185
2018,5,13,경기도,화성시,향남읍,남,39,0.00108
2018,5,13,경기도,안산시 단원구,고잔동,남,46,0.00131
2018,5,13,경기도,성남시 분당구,서현동,남,46,0.00385
2018,5,13,경기도,양주시,광사동,여,41,0.00146
2018,5,13,경기도,파주시,금촌동,남,16,0.00062
2018,5,13,경기도,화성시,향남읍,남,46,0.00092
2018,5,13,경기도,화성시,향남읍,여,22,0.00046
2018,5,13,경기도,성남시 분당구,야탑동,남,21,0.00077
2018,5,13,경기도,용인시 기흥구,중동,남,54,0.00015
2018,5,13,경기도,광명시,일직동,남,50,0.00015
2018,5,13,경기도,고양시 일산서구,덕이동,여,41,0.00162
2018,5,13,경기도,용인시 수지구,죽전동,남,10,0.00015
2018,5,13,경기도,시흥시,대야동,남,33,0.00015
2018,5,13,경기도,수원시 권선구,권선동,여,70,0.00008
2018,5,13,경기도,남양주시,호평동,여,31,0.00339
2018,5,13,경기도,화성시,석우동,남,32,0.00216
2018,5,13,경기도,시흥시,월곶동,여,45,0.00146
2018,5,13,경기도,고양시 일산서구,주엽동,여,46,0.00031
2018,5,13,경기도,성남시 수정구,신흥동,남,34,0.00169
2018,5,13,경기도,수원시 팔달구,중동,여,26,0.00054
2018,5,13,경기도,파주시,신촌동,남,26,0.00069
2018,5,13,경기도,성남시 중원구,성남동,여,25,0.00031
2018,5,13,경기도,화성시,진안동,여,25,0.00046
2018,5,13,경기도,성남시 분당구,서현동,여,33,0.00431
2018,5,13,경기도,성남시 중원구,성남동,여,47,0.00015
2018,5,13,경기도,김포시,걸포동,남,40,0.00092
2018,5,13,경기도,안양시 동안구,호계동,여,28,0.002
2018,5,13,경기도,화성시,향남읍,여,35,0.00062
2018,5,13,경기도,오산시,원동,남,24,0.00123
2018,5,13,경기도,하남시,신장동,여,56,0.00062
2018,5,13,경기도,화성시,청계동,남,59,0.00015
2018,5,13,경기도,성남시 분당구,야탑동,여,33,0.00169
2018,5,13,경기도,오산시,원동,여,34,0.00231
2018,5,13,경기도,군포시,산본동,남,59,0.00031
2018,5,13,경기도,성남시 중원구,성남동,남,40,0.00015
2018,5,13,경기도,남양주시,호평동,남,57,0.00054
2018,5,13,경기도,수원시 권선구,권선동,여,51,0.00038
2018,5,13,경기도,고양시 일산서구,덕이동,남,24,0.00077
2018,5,13,경기도,용인시 기흥구,중동,여,22,0.00092
2018,5,13,경기도,파주시,동패동,여,69,0.00038
2018,5,13,경기도,부천시,심곡동,남,28,0.00154
2018,5,13,경기도,화성시,향남읍,여,47,0.00046
2018,5,13,경기도,오산시,원동,여,57,0.00046
2018,5,13,경기도,남양주시,별내동,여,54,0.00038
2018,5,13,경기도,화성시,반송동,남,72,0.00015
2018,5,13,경기도,군포시,산본동,남,41,0.00108
2018,5,13,경기도,파주시,동패동,여,43,0.00131
2018,5,13,경기도,부천시,심곡동,남,30,0.00108
2018,5,13,경기도,파주시,동패동,남,29,0.00085
2018,5,13,경기도,파주시,금촌동,남,38,0.001
2018,5,13,경기도,남양주시,별내동,여,14,0.00031
2018,5,13,경기도,양주시,광사동,남,16,0.00015
2018,5,13,경기도,시흥시,월곶동,남,21,0.00062
2018,5,13,경기도,성남시 중원구,성남동,남,22,0.00077
2018,5,13,경기도,안산시 상록구,성포동,남,26,0.00031
2018,5,13,경기도,평택시,서정동,남,31,0.00062
2018,5,13,경기도,화성시,석우동,여,52,0.00031
2018,5,13,경상남도,거창군,거창읍,남,17,0.00031
2018,5,13,경상남도,거창군,거창읍,남,38,0.00054
2018,5,13,경상남도,거창군,거창읍,남,54,0.00062
2018,5,13,경상남도,거창군,거창읍,여,34,0.00115
2018,5,13,경상남도,김해시,장유면,남,38,0.00231
2018,5,13,경상남도,김해시,장유면,여,26,0.00062
2018,5,13,경상남도,사천시,서동,남,32,0.00015
2018,5,13,경상남도,사천시,서동,남,54,0.00008
2018,5,13,경상남도,사천시,서동,여,44,0.00054
2018,5,13,경상남도,거창군,거창읍,남,21,0.00031
2018,5,13,경상남도,사천시,정동면,남,10,0.00062
2018,5,13,경상남도,거창군,거창읍,남,48,0.00108
2018,5,13,경상남도,사천시,정동면,여,52,0.00046
2018,5,13,경상남도,양산시,남부동,여,11,0.00023
2018,5,13,경상남도,양산시,물금읍,남,21,0.00092
2018,5,13,경상남도,양산시,물금읍,여,29,0.00108
2018,5,13,경상남도,양산시,물금읍,여,57,0.00031
2018,5,13,경상남도,진주시,대안동,남,12,0.00015
2018,5,13,경상남도,진주시,대안동,남,32,0.00123
2018,5,13,경상남도,양산시,물금읍,여,37,0.00092
2018,5,13,경상남도,진주시,대안동,남,56,0.00031
2018,5,13,경상남도,진주시,대안동,여,53,0.00015
2018,5,13,경상남도,사천시,서동,여,26,0.001
2018,5,13,경상남도,진주시,대안동,여,60,0.00015
2018,5,13,경상남도,진주시,충무공동,남,28,0.00077
2018,5,13,경상남도,진주시,충무공동,여,47,0.00092
2018,5,13,경상남도,진주시,호탄동,남,23,0.00031
2018,5,13,경상남도,진주시,호탄동,남,59,0.00046
2018,5,13,경상남도,진주시,호탄동,여,36,0.00077
2018,5,13,경상남도,사천시,정동면,여,11,0.00046
2018,5,13,경상남도,진주시,호탄동,여,43,0.00015
2018,5,13,경상남도,진주시,충무공동,남,31,0.00154
2018,5,13,경상남도,김해시,장유면,여,36,0.00216
2018,5,13,경상남도,김해시,봉황동,남,64,0.00015
2018,5,13,경상남도,김해시,내동,남,61,0.00015
2018,5,13,경상남도,김해시,봉황동,여,34,0.00092
2018,5,13,경상남도,진주시,호탄동,여,57,0.00015
2018,5,13,경상남도,진주시,대안동,여,28,0.00154
2018,5,13,경상남도,김해시,장유면,남,44,0.002
2018,5,13,경상남도,진주시,호탄동,여,74,0.00015
2018,5,13,경상남도,사천시,서동,남,24,0.00085
2018,5,13,경상남도,김해시,봉황동,여,22,0.00062
2018,5,13,경상남도,창원시 마산합포구,창포동3가,남,21,0.00062
2018,5,13,경상남도,김해시,내동,남,24,0.00031
2018,5,13,경상남도,창원시 마산합포구,창포동3가,남,56,0.00023
2018,5,13,경상남도,창원시 마산합포구,창포동3가,여,28,0.00038
2018,5,13,경상남도,사천시,서동,여,51,0.00015
2018,5,13,경상남도,사천시,서동,여,35,0.00062
2018,5,13,경상남도,진주시,대안동,남,26,0.00139
2018,5,13,경상남도,창원시 마산합포구,해운동,남,32,0.00069
2018,5,13,경상남도,김해시,장유면,여,45,0.00139
2018,5,13,경상남도,진주시,호탄동,여,27,0.00015
2018,5,13,경상남도,사천시,정동면,남,29,0.00146
2018,5,13,경상남도,창원시 마산합포구,해운동,남,57,0.00008
2018,5,13,경상남도,진주시,호탄동,남,36,0.00108
2018,5,13,경상남도,김해시,내동,여,10,0.00015
2018,5,13,경상남도,창원시 마산합포구,해운동,여,20,0.00023
2018,5,13,경상남도,사천시,정동면,여,41,0.00231
2018,5,13,경상남도,창원시 마산합포구,해운동,여,36,0.00031
2018,5,13,경상남도,창원시 마산합포구,해운동,여,45,0.00046
2018,5,13,경상남도,양산시,물금읍,여,49,0.00046
2018,5,13,경상남도,사천시,정동면,남,37,0.00115
2018,5,13,경상남도,창원시 마산합포구,창포동3가,여,12,0.00015
2018,5,13,경상남도,진주시,충무공동,남,40,0.00139
2018,5,13,경상남도,창원시 마산회원구,합성동,남,20,0.00046
2018,5,13,경상남도,창원시 마산회원구,합성동,남,45,0.00062
2018,5,13,경상남도,김해시,장유면,여,57,0.00015
2018,5,13,경상남도,창원시 마산회원구,합성동,남,76,0.00015
2018,5,13,경상남도,창원시 마산회원구,합성동,여,29,0.00062
2018,5,13,경상남도,창원시 마산회원구,합성동,여,32,0.00108
2018,5,13,경상남도,창원시 마산합포구,창포동3가,남,73,0.00023
2018,5,13,경상남도,창원시 성산구,상남동,남,32,0.00139
2018,5,13,경상남도,창원시 성산구,상남동,남,40,0.00092
2018,5,13,경상남도,진주시,대안동,여,31,0.00046
2018,5,13,경상남도,창원시 성산구,상남동,남,56,0.00015
2018,5,13,경상남도,창원시 마산합포구,해운동,남,29,0.00015
2018,5,13,경상남도,김해시,내동,남,43,0.00015
2018,5,13,경상남도,창원시 성산구,상남동,여,23,0.00046
2018,5,13,경상남도,창원시 마산합포구,창포동3가,여,50,0.00046
2018,5,13,경상남도,창원시 성산구,상남동,여,52,0.00015
2018,5,13,경상남도,거창군,거창읍,여,26,0.001
2018,5,13,경상남도,진주시,충무공동,남,64,0.00015
2018,5,13,경상남도,창원시 성산구,중앙동,남,44,0.00115
2018,5,13,경상남도,창원시 마산회원구,합성동,여,43,0.00031
2018,5,13,경상남도,사천시,정동면,여,73,0.00031
2018,5,13,경상남도,창원시 성산구,중앙동,남,55,0.00015
2018,5,13,경상남도,창원시 성산구,중앙동,남,78,0.00062
2018,5,13,경상남도,진주시,대안동,남,43,0.00062
2018,5,13,경상남도,진주시,충무공동,여,59,0.00015
2018,5,13,경상남도,사천시,정동면,남,59,0.00046
2018,5,13,경상남도,창원시 성산구,중앙동,여,27,0.00115
2018,5,13,경상남도,창원시 마산합포구,창포동3가,남,11,0.00008
2018,5,13,경상남도,창원시 성산구,중앙동,남,11,0.00008
2018,5,13,경상남도,사천시,서동,여,66,0.00023
2018,5,13,경상남도,양산시,남부동,남,50,0.00015
2018,5,13,경상남도,창원시 성산구,중앙동,여,50,0.00015
2018,5,13,경상남도,양산시,남부동,여,33,0.00031
2018,5,13,경상남도,양산시,물금읍,남,19,0.00031
2018,5,13,경상남도,창원시 의창구,두대동,남,27,0.00185
2018,5,13,경상남도,김해시,내동,여,45,0.00031
2018,5,13,경상남도,창원시 의창구,두대동,남,48,0.00015
2018,5,13,경상남도,창원시 성산구,상남동,여,30,0.00062
2018,5,13,경상남도,창원시 의창구,두대동,남,39,0.00092
2018,5,13,경상남도,창원시 의창구,두대동,남,55,0.00031
2018,5,13,경상남도,창원시 의창구,두대동,남,78,0.00015
2018,5,13,경상남도,진주시,대안동,여,12,0.00015
2018,5,13,경상남도,창원시 의창구,두대동,여,29,0.00139
2018,5,13,경상남도,진주시,충무공동,여,20,0.00123
2018,5,13,경상남도,진주시,충무공동,여,36,0.00062
2018,5,13,경상남도,양산시,남부동,여,20,0.00131
2018,5,13,경상남도,김해시,봉황동,남,27,0.00108
2018,5,13,경상남도,창원시 의창구,두대동,여,49,0.00046
2018,5,13,경상남도,창원시 의창구,두대동,여,50,0.00015
2018,5,13,경상남도,김해시,봉황동,여,47,0.00015
2018,5,13,경상남도,창원시 의창구,팔용동,남,31,0.00046
2018,5,13,경상남도,창원시 의창구,팔용동,여,27,0.00031
2018,5,13,경상남도,창원시 마산합포구,창포동3가,여,34,0.00123
2018,5,13,경상남도,창원시 의창구,팔용동,여,39,0.00031
2018,5,13,경상남도,창원시 진해구,석동,남,24,0.00031
2018,5,13,경상남도,거창군,거창읍,여,54,0.00015
2018,5,13,경상남도,창원시 의창구,팔용동,여,40,0.00015
2018,5,13,경상남도,사천시,정동면,여,32,0.00162
2018,5,13,경상남도,진주시,호탄동,남,48,0.00015
2018,5,13,경상남도,창원시 진해구,석동,남,33,0.00262
2018,5,13,경상남도,창원시 진해구,석동,남,41,0.00108
2018,5,13,경상남도,거창군,거창읍,여,40,0.00085
2018,5,13,경상남도,창원시 성산구,상남동,남,24,0.00046
2018,5,13,경상남도,김해시,봉황동,남,35,0.00108
2018,5,13,경상남도,창원시 성산구,중앙동,남,29,0.00092
2018,5,13,경상남도,창원시 진해구,석동,여,28,0.00031
2018,5,13,경상남도,사천시,정동면,여,21,0.00077
2018,5,13,경상남도,창원시 의창구,두대동,남,19,0.00015
2018,5,13,경상남도,창원시 진해구,석동,여,35,0.00077
2018,5,13,경상남도,창원시 마산합포구,해운동,남,41,0.00038
2018,5,13,경상남도,창원시 진해구,석동,여,42,0.00015
2018,5,13,경상남도,창원시 마산합포구,창포동3가,남,32,0.00192
2018,5,13,경상남도,김해시,내동,여,50,0.00015
2018,5,13,경상남도,창원시 마산합포구,창포동3가,남,46,0.00146
2018,5,13,경상남도,창원시 의창구,두대동,여,39,0.00123
2018,5,13,경상남도,창원시 진해구,석동,여,54,0.00015
2018,5,13,경상남도,양산시,남부동,남,33,0.00054
2018,5,13,경상남도,양산시,남부동,남,28,0.00092
2018,5,13,경상남도,창원시 의창구,팔용동,남,69,0.00015
2018,5,13,경상남도,통영시,무전동,남,31,0.00062
2018,5,13,경상남도,창원시 성산구,중앙동,여,45,0.00085
2018,5,13,경상남도,김해시,내동,남,38,0.00077
2018,5,13,경상남도,통영시,무전동,남,48,0.00108
2018,5,13,경상남도,양산시,남부동,여,44,0.00031
2018,5,13,경상남도,김해시,봉황동,남,49,0.00092
2018,5,13,경상남도,창원시 마산회원구,합성동,남,33,0.00108
2018,5,13,경상남도,통영시,무전동,남,50,0.00015
2018,5,13,경상남도,사천시,정동면,남,42,0.00285
2018,5,13,경상남도,김해시,내동,남,50,0.00015
2018,5,13,경상남도,통영시,무전동,남,66,0.00015
2018,5,13,경상남도,통영시,무전동,남,24,0.00031
2018,5,13,경상남도,통영시,무전동,여,22,0.00077
2018,5,13,경상남도,양산시,남부동,남,47,0.001
2018,5,13,경상남도,양산시,물금읍,남,35,0.00231
2018,5,13,경상남도,양산시,남부동,남,17,0.00015
2018,5,13,경상남도,통영시,무전동,여,36,0.00077
2018,5,13,경상남도,김해시,내동,여,30,0.00077
2018,5,13,경상남도,창원시 성산구,중앙동,여,30,0.00069
2018,5,13,경상남도,김해시,장유면,남,51,0.00062
2018,5,13,경상남도,통영시,무전동,여,53,0.00015
2018,5,13,경상남도,창원시 성산구,중앙동,남,31,0.00069
2018,5,13,경상남도,양산시,물금읍,남,46,0.00046
2018,5,13,경상남도,창원시 성산구,상남동,여,44,0.00046
2018,5,13,경상남도,통영시,무전동,여,68,0.00015
2018,5,13,경상남도,통영시,북신동,여,21,0.00015
2018,5,13,경상남도,창원시 마산합포구,창포동3가,여,44,0.00162
2018,5,13,경상북도,경산시,중방동,여,29,0.00092
2018,5,13,경상북도,경산시,중방동,여,35,0.00046
2018,5,13,경상북도,경산시,하양읍,남,41,0.00177
2018,5,13,경상북도,경주시,노서동,남,44,0.00139
2018,5,13,경상북도,경주시,노서동,여,50,0.00054
2018,5,13,경상북도,경산시,하양읍,남,54,0.00046
2018,5,13,경상북도,구미시,공단동,남,12,0.00015
2018,5,13,경상북도,구미시,공단동,여,41,0.00046
2018,5,13,경상북도,구미시,남통동,여,57,0.00015
2018,5,13,경상북도,경산시,하양읍,남,31,0.00146
2018,5,13,경상북도,구미시,원평동,남,45,0.00185
2018,5,13,경상북도,구미시,원평동,여,12,0.00077
2018,5,13,경상북도,구미시,원평동,여,26,0.00262
2018,5,13,경상북도,경산시,하양읍,여,27,0.00108
2018,5,13,경상북도,구미시,남통동,남,24,0.00031
2018,5,13,경상북도,경주시,노서동,남,13,0.00054
2018,5,13,경상북도,구미시,원평동,여,54,0.00015
2018,5,13,경상북도,구미시,원평동,여,73,0.00023
2018,5,13,경상북도,구미시,임수동,남,44,0.00162
2018,5,13,경상북도,구미시,임수동,여,51,0.00008
2018,5,13,경상북도,김천시,남면,남,22,0.00015
2018,5,13,경상북도,김천시,남면,여,34,0.00015
2018,5,13,경상북도,김천시,평화동,남,23,0.00054
2018,5,13,경상북도,김천시,평화동,남,43,0.00108
2018,5,13,경상북도,구미시,임수동,남,66,0.00031
2018,5,13,경상북도,김천시,평화동,여,37,0.00031
2018,5,13,경상북도,구미시,공단동,남,33,0.00246
2018,5,13,경상북도,김천시,평화동,여,49,0.00069
2018,5,13,경상북도,문경시,모전동,남,24,0.00031
2018,5,13,경상북도,문경시,모전동,남,35,0.00031
2018,5,13,경상북도,경주시,노서동,남,54,0.00031
2018,5,13,경상북도,경산시,중방동,남,43,0.00062
2018,5,13,경상북도,문경시,모전동,남,54,0.00023
2018,5,13,경상북도,구미시,임수동,남,20,0.00185
2018,5,13,경상북도,문경시,모전동,여,17,0.00008
2018,5,13,경상북도,경산시,하양읍,여,49,0.001
2018,5,13,경상북도,경산시,하양읍,여,13,0.00038
2018,5,13,경상북도,구미시,남통동,여,33,0.00046
2018,5,13,경상북도,구미시,임수동,여,21,0.00231
2018,5,13,경상북도,경산시,중방동,남,12,0.00015
2018,5,13,경상북도,문경시,모전동,여,56,0.00054
2018,5,13,경상북도,김천시,남면,여,40,0.00031
2018,5,13,경상북도,구미시,원평동,남,18,0.00062
2018,5,13,경상북도,경주시,노서동,여,47,0.00146
2018,5,13,경상북도,안동시,성곡동,남,21,0.00015
2018,5,13,경상북도,구미시,원평동,남,35,0.00192
2018,5,13,경상북도,안동시,성곡동,남,34,0.00015
2018,5,13,경상북도,구미시,임수동,남,50,0.00031
2018,5,13,경상북도,경산시,하양읍,남,29,0.00123
2018,5,13,경상북도,안동시,송현동,남,13,0.00069
2018,5,13,경상북도,경주시,노서동,남,33,0.00046
2018,5,13,경상북도,안동시,송현동,남,30,0.00185
2018,5,13,경상북도,경산시,중방동,여,46,0.00015
2018,5,13,경상북도,안동시,송현동,남,44,0.001
2018,5,13,경상북도,구미시,남통동,남,42,0.00015
2018,5,13,경상북도,경산시,중방동,남,27,0.00108
2018,5,13,경상북도,구미시,임수동,남,19,0.00092
2018,5,13,경상북도,안동시,송현동,여,12,0.00062
2018,5,13,경상북도,경산시,하양읍,남,64,0.00015
2018,5,13,경상북도,안동시,송현동,여,38,0.00154
2018,5,13,경상북도,경주시,노서동,남,27,0.00092
2018,5,13,경상북도,경주시,노서동,여,38,0.00046
2018,5,13,경상북도,구미시,공단동,남,47,0.00077
2018,5,13,경상북도,구미시,임수동,여,11,0.00031
2018,5,13,경상북도,경주시,노서동,여,79,0.00008
2018,5,13,경상북도,구미시,원평동,여,32,0.00123
2018,5,13,경상북도,영주시,영주동,남,29,0.00031
2018,5,13,경상북도,안동시,송현동,여,77,0.00015
2018,5,13,경상북도,영주시,영주동,여,28,0.00015
2018,5,13,경상북도,경산시,하양읍,여,30,0.00139
2018,5,13,경상북도,구미시,원평동,남,56,0.001
2018,5,13,경상북도,구미시,공단동,여,52,0.00015
2018,5,13,경상북도,영주시,영주동,여,33,0.00015
2018,5,13,경상북도,구미시,남통동,남,51,0.00015
2018,5,13,경상북도,경산시,하양읍,여,69,0.00015
2018,5,13,경상북도,문경시,모전동,여,23,0.00038
2018,5,13,경상북도,경산시,중방동,남,39,0.00123
2018,5,13,경상북도,영주시,영주동,여,44,0.00015
2018,5,13,경상북도,포항시 남구,상도동,남,21,0.00108
2018,5,13,경상북도,포항시 남구,상도동,남,31,0.00123
2018,5,13,경상북도,문경시,모전동,여,33,0.00031
2018,5,13,경상북도,문경시,모전동,남,15,0.00023
2018,5,13,경상북도,경주시,노서동,여,21,0.00146
2018,5,13,경상북도,안동시,송현동,남,51,0.00046
2018,5,13,경상북도,김천시,남면,남,54,0.00031
2018,5,13,경상북도,김천시,남면,남,36,0.00046
2018,5,13,경상북도,포항시 남구,상도동,남,41,0.00154
2018,5,13,경상북도,경산시,중방동,남,52,0.00046
2018,5,13,경상북도,구미시,원평동,남,66,0.00015
2018,5,13,경상북도,안동시,송현동,여,50,0.00046
2018,5,13,경상북도,영주시,영주동,남,63,0.00015
2018,5,13,경상북도,구미시,공단동,여,35,0.00216
2018,5,13,경상북도,구미시,공단동,남,64,0.00015
2018,5,13,경상북도,포항시 남구,상도동,여,24,0.00077
2018,5,13,경상북도,구미시,원평동,남,22,0.00223
2018,5,13,경상북도,포항시 남구,상도동,여,37,0.00046
2018,5,13,경상북도,포항시 남구,오천읍,남,23,0.00038
2018,5,13,경상북도,구미시,남통동,여,48,0.00031
2018,5,13,경상북도,포항시 남구,오천읍,남,42,0.00108
2018,5,13,경상북도,김천시,평화동,여,25,0.00108
2018,5,13,경상북도,안동시,성곡동,여,31,0.00015
2018,5,13,경상북도,포항시 남구,오천읍,남,52,0.00023
2018,5,13,경상북도,포항시 남구,오천읍,여,24,0.00054
2018,5,13,경상북도,포항시 남구,오천읍,여,34,0.002
2018,5,13,경상북도,구미시,공단동,여,28,0.00046
2018,5,13,경상북도,김천시,평화동,여,65,0.00031
2018,5,13,경상북도,포항시 남구,오천읍,여,46,0.00131
2018,5,13,경상북도,김천시,평화동,남,16,0.00054
2018,5,13,경상북도,김천시,평화동,남,76,0.00008
2018,5,13,경상북도,포항시 남구,상도동,남,53,0.00046
2018,5,13,경상북도,김천시,남면,남,41,0.00046
2018,5,13,경상북도,포항시 남구,오천읍,여,51,0.00023
2018,5,13,경상북도,경주시,노서동,여,19,0.00015
2018,5,13,경상북도,포항시 북구,대흥동,남,10,0.00015
2018,5,13,경상북도,구미시,공단동,여,73,0.00015
2018,5,13,경상북도,김천시,남면,여,27,0.00031
2018,5,13,경상북도,포항시 북구,대흥동,남,20,0.00046
2018,5,13,경상북도,포항시 북구,대흥동,남,36,0.00015
2018,5,13,경상북도,구미시,임수동,남,30,0.00216
2018,5,13,경상북도,김천시,남면,여,52,0.00015
2018,5,13,경상북도,포항시 북구,대흥동,남,45,0.00062
2018,5,13,경상북도,구미시,임수동,여,42,0.00169
2018,5,13,경상북도,포항시 북구,대흥동,여,25,0.00031
2018,5,13,경상북도,포항시 북구,대흥동,여,34,0.00031
2018,5,13,경상북도,구미시,원평동,여,43,0.00223
2018,5,13,경상북도,포항시 남구,상도동,여,59,0.00031
2018,5,13,경상북도,포항시 북구,대흥동,여,42,0.00031
2018,5,13,경상북도,영주시,영주동,남,40,0.00031
2018,5,13,경상북도,포항시 북구,동빈1가,남,32,0.00108
2018,5,13,경상북도,포항시 북구,동빈1가,남,44,0.00046
2018,5,13,경상북도,포항시 북구,동빈1가,남,26,0.00062
2018,5,13,경상북도,김천시,평화동,남,38,0.00038
2018,5,13,경상북도,김천시,평화동,여,17,0.00015
2018,5,13,경상북도,안동시,성곡동,여,28,0.00015
2018,5,13,경상북도,포항시 북구,동빈1가,남,59,0.00031
2018,5,13,경상북도,구미시,임수동,여,78,0.00023
2018,5,13,경상북도,안동시,송현동,여,24,0.00177
2018,5,13,경상북도,포항시 남구,상도동,여,45,0.00092
2018,5,13,경상북도,포항시 북구,동빈1가,여,21,0.00062
2018,5,13,경상북도,문경시,모전동,남,48,0.00131
2018,5,13,경상북도,안동시,송현동,남,21,0.00192
2018,5,13,경상북도,포항시 북구,동빈1가,여,30,0.00015
2018,5,13,경상북도,경산시,하양읍,남,15,0.00015
2018,5,13,경상북도,구미시,공단동,남,29,0.00062
2018,5,13,경상북도,문경시,모전동,여,49,0.00131
2018,5,13,경상북도,안동시,송현동,여,42,0.00146
2018,5,13,경상북도,포항시 북구,동빈1가,여,40,0.00046
2018,5,13,경상북도,포항시 북구,동빈1가,여,65,0.00031
2018,5,13,경상북도,포항시 남구,오천읍,남,31,0.00154
2018,5,13,경상북도,구미시,임수동,여,33,0.004
2018,5,13,경상북도,구미시,남통동,남,38,0.00046
2018,5,13,광주광역시,광산구,쌍암동,남,14,0.00046
2018,5,13,광주광역시,광산구,쌍암동,남,29,0.00316
2018,5,13,광주광역시,광산구,쌍암동,여,14,0.00054
2018,5,13,광주광역시,광산구,쌍암동,여,29,0.005
2018,5,13,광주광역시,광산구,쌍암동,여,57,0.00015
2018,5,13,광주광역시,광산구,우산동,남,48,0.00316
2018,5,13,광주광역시,광산구,우산동,여,28,0.00431
2018,5,13,광주광역시,광산구,우산동,여,32,0.00454
2018,5,13,광주광역시,광산구,우산동,여,44,0.00731
2018,5,13,광주광역시,광산구,우산동,여,79,0.00046
2018,5,13,광주광역시,광산구,장덕동,여,30,0.00108
2018,5,13,광주광역시,광산구,장덕동,여,29,0.00108
2018,5,13,광주광역시,동구,불로동,남,14,0.00131
2018,5,13,광주광역시,동구,불로동,남,72,0.00023
2018,5,13,광주광역시,동구,불로동,여,48,0.00331
2018,5,13,광주광역시,광산구,장덕동,여,40,0.00031
2018,5,13,광주광역시,동구,불로동,남,45,0.001
2018,5,13,광주광역시,북구,용봉동,여,47,0.00031
2018,5,13,광주광역시,동구,불로동,여,33,0.00077
2018,5,13,광주광역시,광산구,장덕동,남,51,0.00031
2018,5,13,광주광역시,동구,불로동,여,79,0.00015
2018,5,13,광주광역시,동구,충장로4가,남,25,0.00031
2018,5,13,광주광역시,북구,용봉동,여,67,0.00015
2018,5,13,광주광역시,북구,중흥동,남,12,0.00185
2018,5,13,광주광역시,동구,불로동,남,38,0.00285
2018,5,13,광주광역시,북구,중흥동,남,49,0.00208
2018,5,13,광주광역시,북구,중흥동,여,11,0.00146
2018,5,13,광주광역시,북구,중흥동,여,28,0.00847
2018,5,13,광주광역시,광산구,우산동,남,62,0.00023
2018,5,13,광주광역시,광산구,쌍암동,남,38,0.00562
2018,5,13,광주광역시,북구,중흥동,여,34,0.00208
2018,5,13,광주광역시,북구,중흥동,남,72,0.00023
2018,5,13,광주광역시,동구,불로동,여,15,0.00123
2018,5,13,광주광역시,북구,용봉동,남,22,0.00015
2018,5,13,광주광역시,북구,중흥동,여,50,0.00131
2018,5,13,광주광역시,서구,내방동,남,18,0.00015
2018,5,13,광주광역시,북구,중흥동,남,26,0.00477
2018,5,13,광주광역시,동구,충장로4가,남,45,0.00031
2018,5,13,광주광역시,광산구,우산동,남,39,0.00431
2018,5,13,광주광역시,서구,내방동,남,27,0.00123
2018,5,13,광주광역시,광산구,우산동,남,50,0.00169
2018,5,13,광주광역시,서구,내방동,남,43,0.00077
2018,5,13,광주광역시,북구,중흥동,남,39,0.00231
2018,5,13,광주광역시,서구,내방동,남,51,0.00046
2018,5,13,광주광역시,서구,내방동,여,17,0.00031
2018,5,13,광주광역시,광산구,우산동,남,28,0.00316
2018,5,13,광주광역시,서구,내방동,여,23,0.00139
2018,5,13,광주광역시,서구,내방동,여,45,0.00062
