,Item_Identifier,Outlet_Identifier,yhat
2870,FDV32,OUT013,1147.6927239999995
2871,FDF44,OUT010,200.578908
2872,FDK04,OUT018,759.2650040000003
2873,NCA41,OUT013,2764.3749679999983
2874,FDD51,OUT017,591.9361479999997
2875,NCZ53,OUT045,3134.7062440000004
2876,FDP01,OUT027,4102.453201999999
2877,FDY25,OUT049,3306.735647999999
2878,FDB17,OUT018,2700.3449820000005
2879,NCV54,OUT018,1885.3059120000005
2880,FDJ32,OUT017,1091.033144
2881,FDA37,OUT049,1864.2666319999996
2882,FDG35,OUT035,3443.3045440000024
2883,NCM05,OUT018,3784.4471479999975
2884,FDG45,OUT046,3513.586392
2885,FDH28,OUT013,548.0532699999999
2886,NCE18,OUT049,3473.7116300000016
2887,FDH38,OUT045,2048.4269119999994
2888,FDR56,OUT013,2941.3179759999994
2889,FDH17,OUT027,2517.942414
2890,FDD39,OUT049,3901.2950479999986
2891,FDB41,OUT049,844.340928
2892,NCR53,OUT046,3355.6652900000017
2893,FDX46,OUT017,734.1443700000007
2894,FDV28,OUT049,602.4358139999997
2895,FDA08,OUT018,2246.635572000001
2896,FDH45,OUT017,635.0200659999998
2897,NCS38,OUT010,292.2862000000001
2898,FDD40,OUT010,593.9202319999997
2899,DRM59,OUT035,2631.934032000003
2900,NCJ43,OUT018,2830.5288560000004
2901,NCN29,OUT013,540.7494439999997
2902,NCC19,OUT045,3841.0534639999996
2903,FDR56,OUT035,3304.005868000003
2904,FDZ43,OUT049,3890.289373999996
2905,FDJ32,OUT010,152.40162000000007
2906,DRH03,OUT017,1194.2920659999988
2907,NCZ54,OUT035,3607.257794000001
2908,FDE26,OUT017,2505.2456080000006
2909,FDS03,OUT045,1409.0791459999998
2910,DRZ24,OUT019,302.899052
2911,FDO48,OUT027,5052.143664000002
2912,FDW39,OUT049,2508.8808760000024
2913,NCK05,OUT049,1117.3322440000004
2914,NCK30,OUT017,4064.642419999998
2915,FDT27,OUT018,3078.699148000001
2916,FDS08,OUT019,350.81002
2917,NCJ19,OUT049,1074.3481959999995
2918,FDC58,OUT045,642.9630600000002
2919,DRE37,OUT013,2664.944396000001
2920,FDW02,OUT035,2764.1752279999996
2921,FDJ02,OUT010,324.2845479999998
2922,FDX09,OUT045,3703.2794700000018
2923,FDT31,OUT010,387.9283699999998
2924,FDI24,OUT049,3667.5925900000047
2925,FDY09,OUT045,3853.031206
2926,FDV28,OUT045,561.9418579999993
2927,DRM47,OUT049,3480.509448000001
2928,FDT52,OUT019,623.9744440000002
2929,FDI48,OUT018,830.5988160000002
2930,FDY55,OUT017,5744.029707999998
2931,FDU48,OUT013,2047.6279519999994
2932,FDN25,OUT045,657.5241059999993
2933,FDP20,OUT049,1591.5283200000008
2934,FDJ15,OUT013,3791.0185940000006
2935,FDD04,OUT018,1435.198479999999
2936,FDY58,OUT045,4624.899804000002
2937,FDR37,OUT018,2838.4052699999993
2938,FDF44,OUT013,2469.212512
2939,FDD32,OUT045,1230.325162
2940,FDR57,OUT017,2167.918037999999
2941,DRG39,OUT027,2105.991979999999
2942,FDX15,OUT017,2360.720402000001
2943,DRN37,OUT045,2225.2567339999996
2944,FDW40,OUT027,4528.744968000003
2945,FDB32,OUT049,1796.621352
2946,FDM40,OUT018,1893.022534000001
2947,FDE39,OUT027,3033.557908000002
2948,DRH49,OUT017,1172.0077399999996
2949,FDT46,OUT049,749.2513720000004
2950,NCF06,OUT035,3534.366009999998
2951,FDP07,OUT017,3084.105444000001
2952,FDC04,OUT013,3509.6448559999994
2953,FDZ32,OUT017,1562.7524440000007
2954,FDD50,OUT045,2814.343258
2955,FDU56,OUT017,3274.5708499999996
2956,FDV34,OUT017,1123.1979420000002
2957,NCY41,OUT013,832.2033939999997
2958,NCK18,OUT046,2740.506038000001
2959,DRH25,OUT049,969.4647220000007
2960,FDT57,OUT046,3384.0749759999994
2961,FDV56,OUT018,1112.2255579999996
2962,FDV12,OUT045,2027.1878920000008
2963,FDN52,OUT017,1275.326584
2964,FDX38,OUT035,606.3174279999998
2965,FDE47,OUT018,1810.0505379999993
2966,NCO07,OUT013,3594.4478019999992
2967,FDV09,OUT027,2923.254821999997
2968,FDZ23,OUT019,703.4576480000002
2969,DRH51,OUT018,919.2767180000005
2970,NCY54,OUT045,2796.5331080000005
2971,DRG49,OUT013,4762.767010000001
2972,NCC19,OUT049,4275.907417999999
2973,NCV53,OUT045,5477.556574000004
2974,FDZ47,OUT019,248.90933000000004
2975,NCO26,OUT018,1800.775944000001
2976,NCP02,OUT045,1080.799798
2977,NCW30,OUT018,3506.362462
2978,NCN55,OUT046,4449.514767999997
2979,FDB20,OUT010,130.23713800000004
2980,DRL11,OUT013,2315.133076000003
2981,DRD60,OUT045,3025.581623999999
2982,FDW14,OUT010,173.19455400000004
2983,FDL27,OUT010,217.03082600000002
2984,FDU09,OUT018,710.2554659999998
2985,DRH36,OUT027,2515.6454040000017
2986,FDP34,OUT027,3355.265809999999
2987,FDE04,OUT017,2889.791714
2988,FDZ57,OUT027,3699.6908080000007
2989,FDF02,OUT010,248.5564559999999
2990,FDG28,OUT045,3626.253067999997
2991,NCI31,OUT046,768.2266720000001
2992,FDT43,OUT013,752.3606579999995
2993,FDU20,OUT046,2622.6927279999986
2994,FDD53,OUT013,619.3271599999998
2995,FDW15,OUT045,2758.3228459999996
2996,NCT53,OUT045,2266.2034340000005
2997,NCG55,OUT027,2461.169647999999
2998,FDD48,OUT035,2317.0439220000003
2999,FDG47,OUT049,5422.441650000001
3000,FDI21,OUT017,1233.6674779999992
3001,FDT27,OUT017,3503.046777999999
3002,DRO35,OUT013,2217.1139999999996
3003,FDD33,OUT017,3723.2534699999997
3004,FDC04,OUT035,3184.847641999999
3005,FDY34,OUT013,2501.2441500000004
3006,DRJ49,OUT049,1974.922592
3007,FDE05,OUT049,2808.8770400000008
3008,FDU31,OUT017,3545.8177699999987
3009,NCN19,OUT027,4462.557789999999
3010,FDK56,OUT027,5182.906784000002
3011,FDK58,OUT017,2057.575004000001
3012,NCJ42,OUT035,2331.6382580000013
3013,FDZ34,OUT027,5799.630665999998
3014,FDA52,OUT018,2780.2875879999997
3015,NCR29,OUT013,621.1381359999995
3016,FDT48,OUT035,3628.21052
3017,DRJ51,OUT019,542.16094
3018,NCS54,OUT046,3951.269996000001
3019,FDV01,OUT035,2930.8915480000014
3020,DRG51,OUT027,4416.071634
3021,NCG42,OUT013,2273.0678319999993
3022,FDA51,OUT049,1824.4983979999995
3023,FDV19,OUT010,305.9351
3024,NCT18,OUT045,2942.230121999999
3025,NCS41,OUT045,2847.952841999999
3026,FDO03,OUT046,3997.8560220000018
3027,FDL12,OUT010,212.3835420000001
3028,FDY37,OUT010,291.1476819999999
3029,FDI58,OUT049,1647.5820219999991
3030,FDT28,OUT018,1976.2741660000008
3031,NCC42,OUT010,296.00136399999997
3032,FDO01,OUT017,2173.603970000002
3033,FDJ02,OUT013,2134.661328
3034,FDQ04,OUT018,330.2634319999998
3035,DRL47,OUT013,2025.7364480000003
3036,FDZ32,OUT035,1379.4710200000006
3037,FDC35,OUT035,3276.93444
3038,FDX14,OUT045,1235.8113540000002
3039,FDZ35,OUT013,1732.8710019999999
3040,FDL14,OUT013,2203.578286000001
3041,FDO04,OUT049,999.8252020000003
3042,DRK11,OUT017,2101.557752000002
3043,FDB44,OUT018,3366.471223999999
3044,FDZ50,OUT049,3725.9299859999983
3045,FDI12,OUT027,2804.755737999999
3046,FDU43,OUT017,4411.244584000001
3047,FDD58,OUT010,219.10812199999992
3048,FDB27,OUT017,3293.4263060000017
3049,FDB04,OUT018,1290.2338459999994
3050,NCO17,OUT013,2124.9872540000015
3051,FDL12,OUT017,946.9939719999995
3052,DRJ13,OUT049,2486.1704379999996
3053,FDD57,OUT045,1373.7384819999995
3054,FDW19,OUT035,1621.68906
3055,DRD27,OUT018,1278.7221639999998
3056,FDH27,OUT027,4387.675264000001
3057,NCW30,OUT027,7189.907619999995
3058,FDR40,OUT018,1173.00644
3059,FDG05,OUT013,2195.1758900000013
3060,NCY41,OUT019,85.81496199999998
3061,FDI38,OUT018,3455.848215999999
3062,FDR20,OUT046,642.8831639999996
3063,FDE09,OUT017,1525.1347439999988
3064,FDN50,OUT019,294.86950399999995
3065,DRF27,OUT045,3030.109063999998
3066,DRF51,OUT013,610.6051800000001
3067,NCO02,OUT019,165.25155999999993
3068,FDB51,OUT027,1774.7231899999992
3069,FDJ50,OUT013,873.2632800000001
3070,FDN52,OUT013,1382.793362
3071,FDX14,OUT013,1129.8426259999994
3072,FDT27,OUT019,619.5135839999998
3073,FDV10,OUT013,768.046906
3074,FDU33,OUT046,769.2719780000001
3075,FDU58,OUT046,3318.1141699999994
3076,NCP42,OUT027,4595.098596
3077,FDL51,OUT027,4987.361324
3078,DRH15,OUT027,950.1099159999995
3079,FDU16,OUT017,1133.3314179999995
3080,FDW15,OUT017,2762.9634720000017
3081,FDQ44,OUT045,2465.790300000001
3082,NCI06,OUT027,4270.940549999998
3083,DRK23,OUT019,593.101298
3084,FDC28,OUT035,1411.6025280000001
3085,NCY17,OUT019,90.56877399999998
3086,NCV05,OUT018,2178.317834
3087,FDM34,OUT019,392.17617399999995
3088,DRD60,OUT027,6335.366636000001
3089,FDT38,OUT046,1442.582202
3090,FDQ57,OUT018,2291.3839900000003
3091,FDE59,OUT027,753.792128
3092,NCM43,OUT046,2544.5278080000016
3093,DRI51,OUT049,2882.11504
3094,NCG30,OUT017,1986.607381999999
3095,NCK54,OUT035,1994.4904540000016
3096,FDQ16,OUT019,196.77053200000003
3097,FDI36,OUT013,3159.0745240000006
3098,FDX16,OUT027,3043.305219999999
3099,FDA34,OUT046,3307.3415260000015
3100,FDJ48,OUT018,3253.0122460000007
3101,FDU47,OUT035,2249.1789279999985
3102,FDS39,OUT046,1795.9422359999992
3103,FDD11,OUT046,3246.9800980000005
3104,FDM16,OUT027,2142.2980539999994
3105,FDU56,OUT018,3113.9133099999995
3106,FDQ32,OUT017,2305.399080000001
3107,DRK35,OUT013,734.8035120000002
3108,FDA58,OUT049,2655.603222000001
3109,DRG48,OUT019,392.7820520000002
3110,FDT59,OUT010,641.172058
3111,FDQ31,OUT019,249.1689919999999
3112,FDS51,OUT018,758.0399320000001
3113,FDW32,OUT027,2241.249249999998
3114,FDI15,OUT027,5574.936482000002
3115,NCV30,OUT017,1120.9275639999994
3116,DRG25,OUT049,3499.1252159999985
3117,FDT02,OUT013,550.5833099999999
3118,FDO33,OUT027,3595.6728740000003
3119,FDP38,OUT035,682.6780300000005
3120,FDZ45,OUT035,2994.362261999999
3121,NCA54,OUT027,4524.943249999999
3122,FDU33,OUT017,944.5238539999998
3123,FDN58,OUT017,4699.975412000001
3124,FDI05,OUT045,1296.1528080000003
3125,FDM57,OUT019,198.62145600000008
3126,NCS42,OUT027,2695.970675999997
3127,FDB57,OUT045,3533.3673099999987
3128,FDC03,OUT045,3247.918876000002
3129,FDZ58,OUT013,2165.1083619999995
3130,NCK29,OUT045,2279.1665600000006
3131,NCR53,OUT045,3760.1920540000033
3132,FDE26,OUT027,3742.521721999999
3133,FDU52,OUT049,2285.724690000001
3134,FDE41,OUT027,2369.668754
3135,FDU38,OUT018,3108.4271180000023
3136,FDA52,OUT017,2646.5616580000005
3137,FDW46,OUT046,1318.8166400000002
3138,DRI59,OUT035,4189.906031999998
3139,FDT38,OUT035,1266.8176600000008
3140,FDL33,OUT018,3103.4669079999994
3141,FDQ01,OUT027,6296.337439999999
3142,FDJ08,OUT046,2836.347947999999
3143,FDQ47,OUT049,689.9685400000002
3144,NCZ18,OUT013,4682.371660000003
3145,FDE29,OUT017,1062.7832499999997
3146,FDF10,OUT027,3019.8757179999993
3147,FDC48,OUT049,1647.1692259999995
3148,FDY58,OUT013,4766.295750000001
3149,NCX30,OUT010,946.7942319999997
3150,FDV11,OUT013,2561.5589720000007
3151,FDT46,OUT046,734.3707420000002
3152,DRD01,OUT019,180.0989000000001
3153,FDQ11,OUT013,4360.284252000001
3154,NCM41,OUT017,1093.589815999999
3155,NCC55,OUT013,613.0020599999998
3156,FDG45,OUT027,5326.7462160000005
3157,NCQ54,OUT049,3179.674376000001
3158,FDM34,OUT045,1624.8183199999999
3159,FDD17,OUT019,540.9625000000003
3160,FDN38,OUT027,6746.218499999999
3161,FDB53,OUT018,1707.0845680000002
3162,NCL06,OUT035,4187.242831999999
3163,NCV18,OUT019,188.30155599999992
3164,FDX25,OUT013,3118.0745599999996
3165,FDB39,OUT046,953.3257299999995
3166,FDC33,OUT049,3380.239968000003
3167,NCO14,OUT018,479.40263200000015
3168,FDA58,OUT027,5993.26528
3169,NCQ02,OUT017,3373.6485479999997
3170,NCR53,OUT017,3684.5105680000024
3171,FDN52,OUT046,1268.968194
3172,FDG26,OUT046,3725.2442120000032
3173,FDE23,OUT027,1211.0236200000002
3174,DRI37,OUT013,801.0173219999997
3175,DRH37,OUT018,2667.3679079999997
3176,FDO01,OUT035,2017.6602940000014
3177,FDK45,OUT049,2223.871869999998
3178,FDP23,OUT049,3845.5675879999994
3179,FDM33,OUT035,4435.273306000002
3180,FDD36,OUT017,2288.85395
3181,FDL56,OUT017,1126.739998
3182,FDT27,OUT010,626.1848999999999
3183,FDG52,OUT017,593.2344579999993
3184,NCL42,OUT035,5342.052958000001
3185,DRJ24,OUT046,2582.4850659999997
3186,FDV38,OUT046,800.8242400000001
3187,FDT35,OUT045,2923.1482940000005
3188,FDY51,OUT045,3395.2271260000007
3189,FDC37,OUT017,1826.2960580000006
3190,NCP43,OUT013,2884.332153999998
3191,FDO33,OUT045,1856.1438720000003
3192,FDW04,OUT018,1675.4257780000012
3193,NCC31,OUT046,2084.373453999999
3194,FDK22,OUT049,3157.083782000001
3195,FDJ50,OUT017,997.7878540000008
3196,FDV13,OUT017,1579.990006
3197,DRL60,OUT017,2362.6046160000014
3198,FDW03,OUT017,2060.631026000001
3199,FDY27,OUT035,2302.70259
3200,FDB39,OUT027,1917.9900339999988
3201,FDU59,OUT045,2619.403675999999
3202,FDZ57,OUT049,1958.5439119999992
3203,FDO21,OUT049,3061.634694000002
3204,FDS43,OUT018,3011.440032000001
3205,FDU28,OUT010,440.1603799999995
3206,FDC51,OUT010,232.99670999999987
3207,FDW16,OUT010,180.47840600000004
3208,FDP32,OUT010,177.555544
3209,FDB60,OUT019,399.2136799999998
3210,NCQ30,OUT046,1610.8498359999999
3211,FDD26,OUT049,3758.900402000001
3212,FDI44,OUT045,1454.9927139999998
3213,DRH23,OUT046,1223.8602440000009
3214,FDO44,OUT046,1775.0094840000002
3215,FDG04,OUT046,3067.380547999999
3216,FDM32,OUT027,2891.709217999998
3217,FDM09,OUT013,2423.5253159999993
3218,FDZ47,OUT013,1521.8323759999998
3219,FDM40,OUT027,3427.8646420000005
3220,FDY48,OUT017,1724.6283980000005
3221,NCM30,OUT045,641.3984299999997
3222,FDX36,OUT010,557.8937940000006
3223,DRF03,OUT017,544.651032
3224,FDN51,OUT049,4698.244332000001
3225,FDM57,OUT049,1207.122032
3226,FDB35,OUT049,1577.4533080000003
3227,FDY13,OUT027,2424.4374620000012
3228,FDA37,OUT017,2495.7779320000013
3229,NCX53,OUT017,2509.886234
3230,FDD59,OUT018,1150.9817759999996
3231,FDX10,OUT019,89.56341600000003
3232,FDC03,OUT018,2692.408645999999
3233,FDW43,OUT035,4289.749400000001
3234,FDW10,OUT046,3618.203546000002
3235,FDY14,OUT027,7563.854189999996
3236,FDV43,OUT045,640.0002500000002
3237,FDO40,OUT013,2351.372569999999
3238,FDP46,OUT027,2615.8349880000005
3239,NCE43,OUT019,299.83637199999987
3240,FDD05,OUT035,2357.2915319999984
3241,FDJ60,OUT010,451.62545599999993
3242,DRE27,OUT018,1186.9016860000002
3243,FDO11,OUT035,5192.028243999998
3244,DRG11,OUT027,2421.1816999999996
3245,FDK33,OUT010,444.92750799999965
3246,DRM23,OUT045,2159.1228200000005
3247,FDJ02,OUT027,4362.148491999998
3248,NCZ05,OUT045,1397.361066000001
3249,NCL30,OUT013,1745.3414359999997
3250,FDZ19,OUT018,2078.4345180000005
3251,FDM45,OUT049,2246.9618139999993
3252,FDO36,OUT046,2634.03796
3253,NCK31,OUT045,715.3488359999999
3254,DRJ37,OUT045,2402.918806
3255,FDP24,OUT018,1689.6206339999992
3256,FDF46,OUT013,1747.1790439999997
3257,FDX46,OUT019,109.79042000000013
3258,NCL18,OUT045,2593.9567999999986
3259,FDJ26,OUT013,2306.730679999998
3260,FDJ07,OUT045,2017.9599039999998
3261,FDY15,OUT013,2235.4035260000005
3262,DRG01,OUT045,1014.4728019999998
3263,FDF58,OUT045,1367.7396239999994
3264,FDZ14,OUT019,305.8485460000002
3265,FDP31,OUT049,833.4684140000004
3266,FDH45,OUT013,607.80882
3267,FDA09,OUT010,384.39962999999995
3268,FDW31,OUT035,2279.206508000002
3269,FDA57,OUT046,795.1183339999995
3270,NCE55,OUT035,2406.920264000003
3271,FDC17,OUT019,596.809804
3272,FDC59,OUT013,1015.5047920000001
3273,FDA22,OUT013,2789.675368
3274,FDK52,OUT035,3656.040959999998
3275,NCM26,OUT046,2593.55732
3276,NCT53,OUT035,2360.6005579999987
3277,FDW45,OUT018,2603.2979739999987
3278,NCI18,OUT035,2417.413272000002
3279,FDE38,OUT018,2498.5809500000014
3280,FDF08,OUT019,268.5437719999998
3281,FDY58,OUT010,574.898326
3282,FDF58,OUT019,236.30573600000022
3283,FDX39,OUT017,4328.785253999999
3284,FDB44,OUT049,2698.906853999998
3285,FDF28,OUT013,2370.1281559999993
3286,FDE39,OUT013,1852.9813219999987
3287,FDT37,OUT018,3163.9015739999986
3288,FDZ45,OUT017,3617.2780840000005
3289,FDO40,OUT035,2786.526134000001
3290,FDM57,OUT027,1970.4084679999994
3291,DRG36,OUT017,3141.6971440000025
3292,FDY36,OUT010,165.5178800000001
3293,DRL60,OUT027,3155.319411999999
3294,FDS25,OUT019,271.3534479999999
3295,DRF49,OUT027,3067.3339420000034
3296,FDP16,OUT045,5134.935894000001
3297,FDS60,OUT049,2665.137478
3298,FDU15,OUT027,953.878344000001
3299,FDK43,OUT046,2556.172650000001
3300,FDN25,OUT046,795.0118059999998
3301,FDE53,OUT049,1066.258726000001
3302,FDB22,OUT013,2444.0319560000003
3303,FDE39,OUT017,2634.0845659999995
3304,FDX35,OUT035,3948.0475239999987
3305,NCG54,OUT049,3143.5081200000004
3306,FDH27,OUT035,2167.711640000001
3307,NCK42,OUT013,2548.3095519999983
3308,FDS25,OUT049,2252.1217639999977
3309,FDI10,OUT018,2894.245916000002
3310,FDU35,OUT035,1734.9682719999994
3311,FDI04,OUT017,3554.586356000001
3312,DRK23,OUT035,5645.058538000001
3313,FDB53,OUT019,290.9146520000001
3314,FDY02,OUT049,3178.1763260000002
3315,FDM60,OUT035,686.1668219999998
3316,NCJ31,OUT010,813.6275739999999
3317,DRP35,OUT017,1804.244762
3318,NCQ30,OUT018,1795.023432
3319,DRL11,OUT010,382.32233400000024
3320,FDU01,OUT013,3476.328224
3321,FDR39,OUT035,3271.920965999999
3322,FDO08,OUT046,2133.7558399999984
3323,FDC02,OUT045,5243.321475999999
3324,NCZ29,OUT035,1761.7134580000002
3325,FDF29,OUT010,301.600742
3326,FDZ23,OUT017,3870.2554520000003
3327,NCU53,OUT018,2210.129757999998
3328,NCW30,OUT013,3950.484351999999
3329,NCM26,OUT027,4273.397351999999
3330,FDV50,OUT027,3041.3877160000015
3331,FDW15,OUT049,2513.201917999999
3332,FDI35,OUT027,4694.908673999999
3333,FDO11,OUT017,5027.628908
3334,FDN48,OUT046,1645.078613999999
3335,NCA17,OUT049,2194.856306
3336,NCN54,OUT013,798.447334
3337,FDP22,OUT013,784.4189280000002
3338,NCB54,OUT035,1481.311788
3339,FDD08,OUT045,566.0897920000001
3340,DRM48,OUT010,97.55967400000002
3341,FDG41,OUT027,2876.1095239999995
3342,FDE44,OUT027,1602.194436
3343,FDE26,OUT035,2443.6457920000003
3344,NCS38,OUT013,2111.3316960000006
3345,NCJ54,OUT018,3567.909014
3346,FDI40,OUT019,256.5793460000001
3347,FDN45,OUT018,3609.468249999999
3348,FDU43,OUT046,4007.0840100000005
3349,FDI04,OUT010,470.1480119999998
3350,NCC07,OUT018,1156.9340279999994
3351,NCC07,OUT019,245.22079800000006
3352,NCD18,OUT045,3881.6472900000017
3353,FDU55,OUT035,4751.641492000004
3354,FDX59,OUT035,581.403192
3355,FDR52,OUT049,2989.0025719999994
3356,NCP17,OUT013,791.8825459999997
3357,FDQ32,OUT045,2412.0602400000007
3358,NCT17,OUT049,3636.4730979999995
3359,FDO10,OUT049,926.2543019999996
3360,FDE32,OUT049,648.0098240000005
3361,FDN44,OUT045,2629.1509880000003
3362,FDH02,OUT035,1163.2324959999996
3363,FDK60,OUT013,1649.1333360000008
3364,FDS24,OUT019,304.863162
3365,FDL03,OUT010,708.1648540000002
3366,FDB46,OUT027,5538.364087999997
3367,FDO48,OUT049,3839.681915999999
3368,FDZ39,OUT049,1562.8523139999988
3369,FDT02,OUT027,932.3064240000001
3370,FDC50,OUT013,1780.2759619999995
3371,FDP39,OUT035,737.4667119999998
3372,DRG15,OUT018,1153.818084
3373,FDP10,OUT018,1393.3995560000005
3374,FDF53,OUT027,5108.6900579999965
3375,FDN34,OUT045,2673.5531900000005
3376,FDK02,OUT045,1785.356015999999
3377,FDC23,OUT045,3492.5138220000017
3378,FDJ10,OUT019,347.1015139999998
3379,FDE53,OUT035,1286.7716860000007
3380,FDR25,OUT035,4471.512800000005
3381,FDW50,OUT046,2451.701971999998
3382,FDS09,OUT049,854.4344560000001
3383,FDW49,OUT010,529.637242
3384,FDU51,OUT046,2995.2278020000003
3385,FDF28,OUT018,1879.280422
3386,NCY30,OUT018,2905.4979359999984
3387,FDD44,OUT045,4858.628894000002
3388,FDX09,OUT017,3483.9982400000004
3389,NCF30,OUT013,2562.7041480000003
3390,FDZ50,OUT019,753.5923879999999
3391,FDW37,OUT013,1338.45774
3392,FDD11,OUT049,4035.1008740000007
3393,DRH39,OUT018,1256.8439759999994
3394,FDA36,OUT049,3096.80225
3395,NCG43,OUT049,1536.5598719999998
3396,FDF02,OUT035,1728.4101419999993
3397,FDP57,OUT027,2473.054178000001
3398,NCE42,OUT017,3411.4526720000017
3399,NCR38,OUT027,5574.823296
3400,FDP03,OUT019,328.2726900000001
3401,FDO51,OUT035,853.0961980000003
3402,NCQ42,OUT046,2032.3078939999978
3403,NCM41,OUT046,1321.0936759999997
3404,FDH48,OUT027,2272.322136
3405,DRF60,OUT046,4014.34123
3406,FDJ27,OUT035,1459.1872539999988
3407,FDQ14,OUT013,2244.7580160000007
3408,FDN27,OUT017,2198.0121979999994
3409,NCQ02,OUT046,3069.437870000001
3410,FDJ33,OUT049,2093.6081000000013
3411,FDP07,OUT027,5976.520409999998
3412,DRE01,OUT049,4622.609451999999
3413,FDU36,OUT045,1496.7516899999996
3414,FDL28,OUT017,3517.0086039999983
3415,NCX53,OUT046,2795.547724000001
3416,FDZ39,OUT013,1323.41066
3417,NCP42,OUT013,2957.4636259999997
3418,FDJ14,OUT035,1202.2084279999988
3419,FDK04,OUT049,892.7845360000001
3420,NCC19,OUT017,3221.2735599999996
3421,FDS09,OUT018,740.4295220000002
3422,FDZ02,OUT046,1138.6644760000006
3423,FDD35,OUT018,1716.7120360000006
3424,NCY42,OUT017,2681.662633999999
3425,FDB05,OUT045,4347.3344419999985
3426,FDF20,OUT035,3064.8837980000017
3427,NCO41,OUT018,1539.5226819999996
3428,FDC40,OUT027,2004.3842419999992
3429,FDV58,OUT045,3050.136327999999
3430,FDZ57,OUT045,1169.0848780000013
3431,DRM35,OUT046,3024.1035480000005
3432,DRN36,OUT018,1362.1269300000006
3433,FDQ13,OUT046,1054.4474340000002
3434,DRO35,OUT010,245.92654600000012
3435,NCD43,OUT035,1933.4565680000007
3436,FDA51,OUT018,1573.3053739999991
3437,NCX17,OUT027,4663.336437999998
3438,NCZ17,OUT049,855.0336759999996
3439,FDR11,OUT027,4143.493113999999
3440,FDW34,OUT049,3846.5995780000017
3441,FDN50,OUT017,1238.041783999999
3442,FDS09,OUT046,870.6267120000005
3443,FDS48,OUT018,2402.379508000001
3444,FDL44,OUT049,2714.49989
3445,DRF48,OUT018,2966.125683999999
3446,FDA14,OUT018,1553.4578760000006
3447,NCD30,OUT049,1265.5459820000008
3448,FDI16,OUT017,862.9433800000005
3449,NCG06,OUT035,3678.065623999998
3450,DRZ24,OUT035,2630.0431600000006
3451,NCS17,OUT045,1498.6958259999988
3452,FDB37,OUT045,5389.3846799999965
3453,FDE10,OUT035,1975.46189
3454,FDC57,OUT045,2803.2044239999987
3455,FDM12,OUT018,2198.5514959999996
3456,FDE24,OUT049,2087.6358739999996
3457,FDW22,OUT045,3983.5812700000015
3458,DRD01,OUT027,1753.0447420000003
3459,NCZ18,OUT027,5036.310940000003
3460,FDN49,OUT045,537.3938120000006
3461,FDR22,OUT035,2569.9613679999984
3462,FDV08,OUT019,108.8316679999999
3463,FDY39,OUT046,3810.83946
3464,FDV36,OUT049,2808.5840880000005
3465,FDO60,OUT045,692.871428
3466,FDU04,OUT027,3249.8696699999996
3467,FDR20,OUT027,1628.64667
3468,FDW19,OUT019,297.58596800000004
3469,FDU40,OUT049,2506.3641519999996
3470,FDK15,OUT045,1474.4274159999986
3471,DRF15,OUT035,2433.146126
3472,FDQ25,OUT017,2505.8714600000008
3473,FDI48,OUT019,202.57630800000007
3474,FDS49,OUT046,1480.9123079999997
3475,FDV22,OUT046,2788.936330000001
3476,NCV42,OUT046,1884.0675239999994
3477,FDX26,OUT046,3050.995209999999
3478,FDI33,OUT018,1745.661020000001
3479,FDZ14,OUT049,1757.6321039999998
3480,FDG10,OUT013,672.7243199999997
3481,FDM38,OUT018,824.6265900000003
3482,FDG26,OUT027,5686.830829999999
3483,FDH46,OUT035,1596.1023659999994
3484,FDN13,OUT018,1309.9814740000002
3485,FDU57,OUT035,2630.7023019999997
3486,NCI06,OUT046,3579.7469380000002
3487,FDM38,OUT045,1003.4205219999999
3488,NCG42,OUT010,266.75942800000007
3489,FDL39,OUT045,2138.9424220000005
3490,FDT31,OUT019,401.1311839999999
3491,FDV59,OUT013,4024.354862000003
3492,FDB49,OUT035,1799.5575300000012
3493,FDD58,OUT049,1471.504553999999
3494,DRN59,OUT046,693.8301799999997
3495,FDX48,OUT049,2286.1441439999994
3496,FDQ11,OUT049,3542.062658
3497,FDY12,OUT049,1060.3863700000004
3498,FDQ11,OUT045,3561.171118000004
3499,DRI11,OUT017,1983.4980959999996
3500,FDY32,OUT027,3482.100710000001
3501,FDS51,OUT045,799.2862420000004
3502,FDR19,OUT010,354.47191999999995
3503,DRB13,OUT018,2967.310808
3504,FDS21,OUT035,1095.9733800000001
3505,FDQ40,OUT045,2630.788856000003
3506,NCE55,OUT013,2635.4095080000025
3507,FDX43,OUT027,4355.357332000003
3508,FDS12,OUT049,2436.834657999999
3509,DRK01,OUT027,2378.0911239999973
3510,FDN25,OUT017,815.2254940000004
3511,FDB60,OUT046,3841.992242
3512,FDQ13,OUT017,1282.6437260000002
3513,DRK13,OUT045,3866.5469460000004
3514,DRF25,OUT018,474.66213600000026
3515,NCD42,OUT019,91.02817599999995
3516,FDW25,OUT045,1281.2388880000005
3517,NCV29,OUT027,4338.7722539999995
3518,NCK42,OUT035,3205.0080659999994
3519,DRJ13,OUT027,3670.4355559999995
3520,DRD15,OUT017,2792.911155999999
3521,FDM27,OUT045,2726.637423999999
3522,FDZ50,OUT018,2997.191912000001
3523,FDC04,OUT046,3054.8368759999985
3524,FDF50,OUT049,3097.128491999998
3525,FDP15,OUT045,3815.3402679999976
3526,FDK46,OUT035,4482.312076000006
