user_id,date,label
2575,2007-11-20,0
2818,2008-01-18,0
3234,2008-03-20,0
37,2006-08-21,0
7845,2009-01-11,1
11160,2010-03-14,0
10083,2009-11-11,0
10878,2010-02-16,0
6254,2008-08-15,0
10152,2009-11-14,0
10768,2010-01-30,0
3980,2008-04-26,0
5503,2008-07-01,0
3610,2008-04-05,0
3922,2008-04-21,0
2528,2007-11-10,0
2192,2007-09-28,0
7062,2008-10-02,1
11426,2010-04-10,0
2717,2007-12-22,0
8078,2009-02-03,0
12516,2010-06-20,1
6726,2008-09-09,0
8770,2009-04-30,0
2300,2007-10-08,0
5732,2008-07-15,0
4169,2008-05-07,0
1830,2007-07-24,0
5601,2008-07-07,0
4003,2008-04-28,0
198,2006-08-25,0
12125,2010-05-17,0
4110,2008-05-03,0
6699,2008-09-08,0
1760,2007-07-18,0
6596,2008-09-05,0
6351,2008-08-25,1
410,2006-09-11,0
7890,2009-01-16,0
13037,2010-07-16,0
13069,2010-07-17,1
282,2006-08-28,0
5893,2008-07-25,0
566,2006-10-18,1
12071,2010-05-13,0
5929,2008-07-27,0
1661,2007-07-13,0
8260,2009-02-22,1
4356,2008-05-17,0
1049,2007-06-11,0
5924,2008-07-27,0
8089,2009-02-04,0
6230,2008-08-14,0
4243,2008-05-12,0
10216,2009-11-15,0
2707,2007-12-21,0
2141,2007-09-18,0
8397,2009-03-08,0
5707,2008-07-14,0
4697,2008-06-02,0
10164,2009-11-14,0
6988,2008-09-25,1
10199,2009-11-15,0
7876,2009-01-14,0
11700,2010-04-28,0
5639,2008-07-10,0
10272,2009-11-18,0
11339,2010-04-06,0
8644,2009-04-12,1
4495,2008-05-24,0
9103,2009-06-20,0
6294,2008-08-18,0
4981,2008-06-14,0
5056,2008-06-15,0
5454,2008-06-30,0
4433,2008-05-21,0
10239,2009-11-16,0
11733,2010-04-28,0
4710,2008-06-03,0
4754,2008-06-05,0
1114,2007-06-23,0
2862,2008-01-30,0
9183,2009-07-09,0
6441,2008-09-01,0
12008,2010-05-09,0
6406,2008-08-31,0
919,2007-01-25,0
10198,2009-11-15,0
6913,2008-09-19,0
12576,2010-06-24,0
568,2006-10-18,0
4022,2008-04-28,0
7727,2008-12-22,0
2590,2007-11-23,0
5166,2008-06-19,0
1748,2007-07-18,0
1052,2007-06-11,0
6008,2008-08-01,0
12626,2010-06-28,0
1465,2007-07-07,0
3592,2008-04-05,0
1231,2007-07-01,0
12819,2010-07-10,0
1504,2007-07-09,0
9248,2009-07-20,0
5341,2008-06-26,0
1014,2007-06-03,0
11846,2010-05-01,0
12445,2010-06-14,0
12784,2010-07-09,0
11147,2010-03-13,0
1902,2007-08-01,0
6453,2008-09-01,1
4944,2008-06-13,0
7059,2008-10-02,0
10588,2010-01-10,0
3836,2008-04-16,0
12805,2010-07-10,0
8645,2009-04-12,0
9235,2009-07-17,0
8214,2009-02-17,0
7430,2008-11-11,1
4968,2008-06-13,0
9636,2009-09-19,0
5713,2008-07-14,0
5415,2008-06-28,0
4569,2008-05-27,0
9125,2009-06-24,0
2877,2008-02-01,0
11094,2010-03-08,0
6152,2008-08-11,0
11200,2010-03-18,0
262,2006-08-27,0
4518,2008-05-25,0
7620,2008-12-04,1
11005,2010-03-05,0
98,2006-08-23,0
6359,2008-08-26,0
13216,2010-07-26,1
11557,2010-04-18,0
2016,2007-08-22,0
6237,2008-08-15,1
9833,2009-10-16,0
1055,2007-06-12,0
1884,2007-07-30,0
1579,2007-07-09,0
7579,2008-11-28,0
11576,2010-04-20,0
7088,2008-10-05,0
6794,2008-09-12,0
3025,2008-03-02,0
1020,2007-06-07,0
9658,2009-09-21,0
62,2006-08-21,0
3329,2008-03-21,0
12028,2010-05-10,0
7941,2009-01-21,1
758,2006-11-04,1
6939,2008-09-21,0
6724,2008-09-09,0
8496,2009-03-19,0
6690,2008-09-08,0
9062,2009-06-14,1
5371,2008-06-27,0
5219,2008-06-21,0
6710,2008-09-08,0
3249,2008-03-20,0
982,2007-04-20,0
482,2006-10-15,0
7386,2008-11-05,0
265,2006-08-27,0
6311,2008-08-20,0
12790,2010-07-10,1
10224,2009-11-15,0
12779,2010-07-09,0
7399,2008-11-07,0
4496,2008-05-24,1
56,2006-08-21,0
13212,2010-07-25,0
9390,2009-08-09,1
4217,2008-05-10,0
1834,2007-07-25,0
10184,2009-11-14,0
12732,2010-07-06,0
10687,2010-01-21,0
1301,2007-07-03,1
1044,2007-06-10,0
10689,2010-01-21,0
2630,2007-12-05,0
5161,2008-06-19,0
7656,2008-12-08,1
8281,2009-02-24,0
8429,2009-03-11,0
6255,2008-08-15,0
2047,2007-08-28,1
7903,2009-01-18,0
4308,2008-05-16,0
3055,2008-03-07,0
335,2006-08-30,0
2024,2007-08-24,0
8571,2009-04-01,0
166,2006-08-25,0
848,2006-12-19,0
971,2007-03-31,0
2972,2008-02-19,0
4500,2008-05-24,0
12205,2010-05-24,0
1222,2007-06-30,0
2613,2007-11-30,1
5953,2008-07-29,0
5564,2008-07-05,0
3405,2008-03-23,0
5888,2008-07-25,0
1325,2007-07-03,0
6928,2008-09-21,0
593,2006-10-18,0
7824,2009-01-07,0
12611,2010-06-27,0
6815,2008-09-12,0
9040,2009-06-09,1
4036,2008-04-29,0
1898,2007-07-31,0
3667,2008-04-08,1
12351,2010-06-08,0
12352,2010-06-08,0
7106,2008-10-07,0
5837,2008-07-22,0
5250,2008-06-22,0
10467,2009-12-14,0
353,2006-08-31,0
715,2006-10-29,0
11521,2010-04-16,1
1422,2007-07-05,0
7634,2008-12-06,0
12543,2010-06-21,0
1002,2007-05-20,0
945,2007-02-25,0
7198,2008-10-16,0
9278,2009-07-25,0
10081,2009-11-11,0
12025,2010-05-10,0
5196,2008-06-20,0
1599,2007-07-09,0
10985,2010-03-03,0
1169,2007-06-28,0
12397,2010-06-11,0
5529,2008-07-02,0
11419,2010-04-10,0
3710,2008-04-10,1
6925,2008-09-20,0
1773,2007-07-20,0
3015,2008-02-28,0
10683,2010-01-21,0
4338,2008-05-17,0
10459,2009-12-13,1
8771,2009-04-30,0
1744,2007-07-17,0
10328,2009-11-22,0
8984,2009-05-30,0
10150,2009-11-14,0
12477,2010-06-17,0
11457,2010-04-11,1
12159,2010-05-21,1
382,2006-09-03,0
9297,2009-07-29,0
10997,2010-03-04,0
8631,2009-04-11,0
4005,2008-04-28,0
7694,2008-12-15,0
3670,2008-04-08,0
8850,2009-05-07,0
13169,2010-07-23,1
12968,2010-07-13,0
3160,2008-03-20,0
10703,2010-01-22,0
4599,2008-05-29,0
11230,2010-03-22,0
3564,2008-04-04,0
6632,2008-09-06,0
7256,2008-10-22,0
8618,2009-04-09,0
7061,2008-10-02,0
12970,2010-07-13,0
6564,2008-09-05,0
6571,2008-09-05,0
1033,2007-06-08,1
5274,2008-06-23,0
3442,2008-03-25,0
2583,2007-11-21,0
1935,2007-08-09,0
9264,2009-07-23,0
1463,2007-07-07,0
3149,2008-03-20,0
1514,2007-07-09,0
5674,2008-07-12,0
8065,2009-02-02,0
9846,2009-10-17,0
8407,2009-03-09,0
6997,2008-09-26,0
2823,2008-01-19,0
10565,2010-01-04,0
11306,2010-03-31,0
5750,2008-07-17,0
6046,2008-08-04,0
7948,2009-01-22,0
9208,2009-07-14,0
9571,2009-09-09,0
7797,2009-01-03,0
10006,2009-11-03,0
4482,2008-05-23,1
13237,2010-07-28,0
8495,2009-03-18,0
9615,2009-09-18,0
3808,2008-04-14,0
7380,2008-11-05,1
1817,2007-07-23,0
4590,2008-05-29,0
2294,2007-10-08,0
65,2006-08-22,0
10185,2009-11-14,0
321,2006-08-29,0
11011,2010-03-05,0
113,2006-08-23,0
10264,2009-11-17,0
13015,2010-07-15,0
7705,2008-12-16,0
1007,2007-05-26,0
3373,2008-03-22,0
9585,2009-09-13,0
486,2006-10-17,1
3054,2008-03-07,0
5114,2008-06-17,0
9763,2009-10-07,0
12212,2010-05-25,0
6872,2008-09-16,0
1938,2007-08-09,0
3703,2008-04-10,0
10757,2010-01-29,0
7518,2008-11-20,0
740,2006-11-01,1
10305,2009-11-20,0
7755,2008-12-28,1
7350,2008-11-02,0
4768,2008-06-05,0
1437,2007-07-06,0
6744,2008-09-10,1
2212,2007-10-01,0
2983,2008-02-21,0
355,2006-08-31,0
7434,2008-11-12,0
2452,2007-10-27,0
11312,2010-04-01,0
1405,2007-07-04,0
2735,2007-12-27,0
965,2007-03-20,0
536,2006-10-18,1
12237,2010-05-28,1
13317,2010-08-02,1
10886,2010-02-17,0
2587,2007-11-22,1
10937,2010-02-21,0
4474,2008-05-23,0
13277,2010-07-30,0
4786,2008-06-06,0
1326,2007-07-03,0
2459,2007-10-28,1
10880,2010-02-16,0
11878,2010-05-03,1
1860,2007-07-28,0
8544,2009-03-27,0
8061,2009-02-01,0
10577,2010-01-06,0
368,2006-09-01,0
4319,2008-05-16,0
6242,2008-08-15,0
9827,2009-10-15,0
3854,2008-04-17,0
155,2006-08-25,0
8360,2009-03-05,0
805,2006-11-25,0
1496,2007-07-09,0
9861,2009-10-18,0
7039,2008-09-30,0
3037,2008-03-04,0
8685,2009-04-18,0
5311,2008-06-24,0
12615,2010-06-27,0
3811,2008-04-14,0
2139,2007-09-17,0
8176,2009-02-14,0
11439,2010-04-10,0
8699,2009-04-18,0
9225,2009-07-17,0
5862,2008-07-23,0
6738,2008-09-10,1
1418,2007-07-05,0
1763,2007-07-18,0
3181,2008-03-20,0
2070,2007-09-02,0
4651,2008-05-31,0
1440,2007-07-06,0
6951,2008-09-22,0
5895,2008-07-25,0
6584,2008-09-05,0
10732,2010-01-26,0
8637,2009-04-11,0
8091,2009-02-04,0
9711,2009-09-28,0
6775,2008-09-11,0
8270,2009-02-22,0
2411,2007-10-20,0
10660,2010-01-18,0
12852,2010-07-10,0
10456,2009-12-12,0
12134,2010-05-18,0
9172,2009-07-07,0
11797,2010-04-30,0
906,2007-01-15,0
1158,2007-06-27,0
1351,2007-07-03,0
6708,2008-09-08,0
4583,2008-05-28,0
6773,2008-09-11,0
5894,2008-07-25,0
9945,2009-10-27,0
4946,2008-06-13,0
6943,2008-09-22,0
6172,2008-08-12,0
356,2006-08-31,0
12676,2010-07-03,0
12650,2010-06-30,0
13228,2010-07-27,0
832,2006-12-10,0
12387,2010-06-10,0
2229,2007-10-05,0
10001,2009-11-03,0
3597,2008-04-05,0
5976,2008-07-30,0
6127,2008-08-10,0
11604,2010-04-24,0
6177,2008-08-12,0
653,2006-10-21,0
5232,2008-06-22,0
13185,2010-07-24,1
206,2006-08-26,1
12602,2010-06-26,0
5638,2008-07-10,0
9758,2009-10-07,0
1808,2007-07-22,0
12499,2010-06-18,0
13219,2010-07-27,0
3020,2008-03-01,0
586,2006-10-18,0
12948,2010-07-12,0
10666,2010-01-19,0
4764,2008-06-05,0
9077,2009-06-16,0
1756,2007-07-18,0
4626,2008-05-30,0
4469,2008-05-23,1
12957,2010-07-13,0
10166,2009-11-14,0
1135,2007-06-25,0
3588,2008-04-05,0
2268,2007-10-08,0
2912,2008-02-07,0
6045,2008-08-04,0
12144,2010-05-19,0
2394,2007-10-16,0
1136,2007-06-25,0
4181,2008-05-08,0
5945,2008-07-29,0
3656,2008-04-07,0
2539,2007-11-13,0
11728,2010-04-28,0
3045,2008-03-06,0
9279,2009-07-25,0
572,2006-10-18,1
3701,2008-04-10,0
11688,2010-04-28,0
3257,2008-03-20,0
12511,2010-06-20,0
6646,2008-09-06,0
756,2006-11-04,0
1594,2007-07-09,0
9038,2009-06-09,0
8432,2009-03-11,0
6018,2008-08-02,0
7474,2008-11-16,0
8251,2009-02-21,0
4401,2008-05-19,0
12173,2010-05-22,0
8692,2009-04-18,0
5994,2008-07-31,1
11238,2010-03-22,0
9679,2009-09-25,0
4703,2008-06-03,0
11567,2010-04-19,0
9467,2009-08-20,0
5650,2008-07-10,0
12965,2010-07-13,0
6133,2008-08-10,0
8225,2009-02-18,0
9584,2009-09-13,0
1303,2007-07-03,0
9015,2009-06-04,0
6496,2008-09-03,0
8761,2009-04-29,0
13233,2010-07-28,1
8887,2009-05-14,0
3628,2008-04-06,0
3424,2008-03-24,0
12618,2010-06-28,1
5868,2008-07-24,0
3273,2008-03-20,0
377,2006-09-02,0
3688,2008-04-09,0
9554,2009-09-07,0
7388,2008-11-06,0
5470,2008-06-30,0
2120,2007-09-11,0
5784,2008-07-19,0
8785,2009-05-01,0
8490,2009-03-18,0
9052,2009-06-12,0
4774,2008-06-05,0
6507,2008-09-03,0
9147,2009-06-29,0
8467,2009-03-15,0
3388,2008-03-23,0
10774,2010-01-31,0
8765,2009-04-30,0
13279,2010-07-31,0
2505,2007-11-06,0
8538,2009-03-25,0
11920,2010-05-04,0
11837,2010-05-01,1
516,2006-10-18,0
12842,2010-07-10,0
8524,2009-03-23,0
11830,2010-05-01,0
1434,2007-07-06,0
9060,2009-06-13,0
6621,2008-09-06,0
7489,2008-11-17,0
9916,2009-10-23,0
7451,2008-11-13,0
5145,2008-06-18,0
12300,2010-06-04,0
9643,2009-09-20,0
3947,2008-04-23,0
218,2006-08-26,0
4817,2008-06-07,0
12017,2010-05-09,0
9825,2009-10-15,0
12728,2010-07-05,0
6982,2008-09-24,0
7741,2008-12-25,0
9246,2009-07-19,0
13001,2010-07-14,0
149,2006-08-25,0
6388,2008-08-30,0
10604,2010-01-11,0
192,2006-08-25,0
3973,2008-04-26,0
6899,2008-09-18,0
13192,2010-07-25,0
4159,2008-05-06,0
1911,2007-08-03,0
503,2006-10-18,0
6964,2008-09-23,0
7322,2008-10-29,0
6521,2008-09-04,0
3304,2008-03-21,0
4917,2008-06-11,0
4907,2008-06-11,0
12567,2010-06-23,0
12510,2010-06-19,0
11479,2010-04-13,0
12179,2010-05-22,0
4669,2008-06-01,0
9582,2009-09-11,0
10329,2009-11-22,0
4296,2008-05-15,1
2101,2007-09-06,0
8249,2009-02-21,0
10320,2009-11-21,0
1793,2007-07-21,0
9794,2009-10-14,0
9573,2009-09-10,0
892,2007-01-05,0
3183,2008-03-20,0
2382,2007-10-14,0
6019,2008-08-02,0
1535,2007-07-09,0
12493,2010-06-18,0
6412,2008-08-31,0
7791,2009-01-02,0
10112,2009-11-14,0
3918,2008-04-20,0
12578,2010-06-24,0
12941,2010-07-12,0
6697,2008-09-08,0
4572,2008-05-28,0
5185,2008-06-20,0
556,2006-10-18,0
3073,2008-03-10,0
10464,2009-12-14,0
6323,2008-08-22,0
8011,2009-01-29,0
4657,2008-06-01,0
6336,2008-08-23,0
7673,2008-12-11,1
5252,2008-06-22,0
10650,2010-01-16,0
1109,2007-06-22,0
9545,2009-09-05,0
602,2006-10-18,0
7732,2008-12-22,0
12996,2010-07-14,1
5900,2008-07-25,0
5024,2008-06-15,1
2481,2007-11-02,1
2628,2007-12-04,0
4987,2008-06-14,0
5178,2008-06-20,0
148,2006-08-25,0
8811,2009-05-03,0
2780,2008-01-10,0
13235,2010-07-28,0
11692,2010-04-28,0
8411,2009-03-09,0
9307,2009-07-30,0
1571,2007-07-09,0
5221,2008-06-21,0
3524,2008-04-01,0
8220,2009-02-18,0
8244,2009-02-20,0
5494,2008-07-01,0
12737,2010-07-06,0
11679,2010-04-28,0
9396,2009-08-09,0
6866,2008-09-16,0
5965,2008-07-30,0
10017,2009-11-04,0
6405,2008-08-31,0
5752,2008-07-17,1
5216,2008-06-21,0
7657,2008-12-09,0
12106,2010-05-16,0
2732,2007-12-26,0
1687,2007-07-15,0
12147,2010-05-19,0
5702,2008-07-13,0
2083,2007-09-03,0
2087,2007-09-04,0
13086,2010-07-18,0
7351,2008-11-02,0
959,2007-03-16,0
12610,2010-06-27,0
12559,2010-06-23,1
9257,2009-07-22,0
9459,2009-08-18,0
11220,2010-03-21,0
5329,2008-06-25,0
11214,2010-03-20,0
514,2006-10-18,0
6386,2008-08-30,1
3454,2008-03-26,0
1517,2007-07-09,0
10078,2009-11-10,0
11485,2010-04-13,1
12275,2010-06-01,0
3596,2008-04-05,0
12492,2010-06-18,0
3557,2008-04-03,0
12889,2010-07-11,0
11311,2010-04-01,0
13120,2010-07-20,0
10679,2010-01-20,0
11938,2010-05-05,0
2924,2008-02-09,1
2640,2007-12-08,0
8024,2009-01-30,0
2731,2007-12-26,0
12215,2010-05-26,0
6169,2008-08-12,0
7803,2009-01-04,0
1194,2007-06-30,0
7578,2008-11-28,0
11715,2010-04-28,0
7497,2008-11-18,0
10992,2010-03-03,0
7504,2008-11-19,0
5218,2008-06-21,0
359,2006-09-01,0
560,2006-10-18,0
4033,2008-04-29,0
12440,2010-06-14,0
3843,2008-04-17,0
10578,2010-01-07,0
11641,2010-04-28,0
6722,2008-09-09,0
10814,2010-02-05,0
1489,2007-07-08,0
4384,2008-05-18,0
1223,2007-06-30,0
7129,2008-10-11,1
8381,2009-03-07,0
1199,2007-06-30,0
12325,2010-06-06,0
4291,2008-05-15,0
11263,2010-03-25,0
2881,2008-02-02,0
851,2006-12-20,0
5742,2008-07-16,0
2736,2007-12-28,0
3931,2008-04-21,0
5197,2008-06-20,0
4803,2008-06-06,0
12629,2010-06-29,0
8955,2009-05-25,0
701,2006-10-27,0
9748,2009-10-05,0
9106,2009-06-21,0
12398,2010-06-11,0
530,2006-10-18,0
13315,2010-08-02,0
11662,2010-04-28,0
2927,2008-02-10,0
981,2007-04-19,0
11559,2010-04-18,0
4359,2008-05-17,0
6277,2008-08-17,0
9581,2009-09-11,0
1265,2007-07-03,0
6394,2008-08-31,1
7638,2008-12-07,0
11425,2010-04-10,0
8514,2009-03-21,0
3153,2008-03-20,0
6175,2008-08-12,0
9628,2009-09-19,0
9730,2009-10-03,0
6264,2008-08-16,0
13174,2010-07-23,0
4152,2008-05-05,0
306,2006-08-28,0
6760,2008-09-11,0
4855,2008-06-08,0
9136,2009-06-26,0
9203,2009-07-14,0
9105,2009-06-20,0
9002,2009-06-02,0
10684,2010-01-21,0
2773,2008-01-08,0
7382,2008-11-05,0
9016,2009-06-04,0
6935,2008-09-21,0
12720,2010-07-05,0
4417,2008-05-20,0
10524,2009-12-27,0
153,2006-08-25,0
5962,2008-07-30,0
10527,2009-12-28,0
809,2006-11-28,0
2036,2007-08-25,0
2372,2007-10-14,1
9912,2009-10-23,0
1883,2007-07-30,0
4555,2008-05-26,0
2658,2007-12-13,0
135,2006-08-24,0
8654,2009-04-13,0
2794,2008-01-13,0
4898,2008-06-10,0
3148,2008-03-20,0
2352,2007-10-12,0
12646,2010-06-30,1
2054,2007-08-29,0
11590,2010-04-22,0
8731,2009-04-25,0
11330,2010-04-05,0
281,2006-08-28,0
8355,2009-03-04,0
9399,2009-08-09,0
13009,2010-07-14,0
2689,2007-12-20,0
762,2006-11-06,0
2126,2007-09-12,0
2656,2007-12-13,0
5204,2008-06-20,0
13109,2010-07-20,0
1917,2007-08-03,0
3325,2008-03-21,0
1629,2007-07-11,0
7720,2008-12-20,0
1257,2007-07-02,0
441,2006-09-18,0
5049,2008-06-15,0
679,2006-10-23,1
5767,2008-07-18,0
4602,2008-05-29,0
7832,2009-01-09,0
9709,2009-09-27,0
8067,2009-02-02,0
5019,2008-06-15,0
3650,2008-04-07,0
12680,2010-07-03,0
5537,2008-07-03,0
1768,2007-07-19,0
7368,2008-11-04,0
2688,2007-12-20,0
8540,2009-03-26,0
4261,2008-05-13,0
9359,2009-08-07,1
10113,2009-11-14,0
5613,2008-07-08,0
5877,2008-07-24,0
7201,2008-10-17,0
12542,2010-06-21,0
1515,2007-07-09,0
4673,2008-06-01,0
5930,2008-07-27,0
4632,2008-05-31,0
5191,2008-06-20,0
5998,2008-08-01,0
4378,2008-05-18,0
9788,2009-10-14,0
13095,2010-07-19,0
11978,2010-05-07,0
9174,2009-07-08,0
3323,2008-03-21,0
9184,2009-07-09,0
5660,2008-07-11,0
9006,2009-06-03,0
4849,2008-06-08,0
12837,2010-07-10,0
6038,2008-08-03,0
2134,2007-09-16,0
12705,2010-07-04,0
12496,2010-06-18,0
13093,2010-07-18,0
4341,2008-05-17,0
10537,2009-12-29,0
6061,2008-08-05,1
13203,2010-07-25,0
3041,2008-03-05,1
5969,2008-07-30,0
12265,2010-05-31,0
7660,2008-12-09,0
4666,2008-06-01,0
2887,2008-02-03,0
9944,2009-10-27,0
213,2006-08-26,0
12141,2010-05-18,0
4596,2008-05-29,0
9900,2009-10-22,0
12238,2010-05-28,0
1061,2007-06-12,0
4911,2008-06-11,0
8435,2009-03-11,0
9531,2009-09-02,0
10121,2009-11-14,0
11015,2010-03-05,0
5377,2008-06-27,0
11543,2010-04-17,0
4511,2008-05-24,0
7044,2008-09-30,0
9985,2009-11-01,0
12762,2010-07-08,0
930,2007-02-03,0
1702,2007-07-16,0
1487,2007-07-08,0
3700,2008-04-10,1
6262,2008-08-16,0
1497,2007-07-09,0
220,2006-08-26,0
7226,2008-10-19,0
2183,2007-09-28,0
13303,2010-08-01,0
3411,2008-03-23,0
5442,2008-06-29,0
436,2006-09-17,0
2094,2007-09-05,0
7407,2008-11-07,0
4712,2008-06-03,0
7107,2008-10-07,0
283,2006-08-28,0
4839,2008-06-08,0
11480,2010-04-13,0
10324,2009-11-22,0
3765,2008-04-13,0
9821,2009-10-15,0
1064,2007-06-12,0
6505,2008-09-03,0
5009,2008-06-15,0
10625,2010-01-13,0
8952,2009-05-25,0
2864,2008-01-30,0
6212,2008-08-14,0
7972,2009-01-24,0
7373,2008-11-04,0
10758,2010-01-29,0
11433,2010-04-10,0
2238,2007-10-06,0
6179,2008-08-12,0
6503,2008-09-03,0
8549,2009-03-28,0
3958,2008-04-24,0
878,2007-01-01,0
7892,2009-01-16,0
12655,2010-07-01,0
10678,2010-01-20,0
1611,2007-07-10,0
6863,2008-09-16,0
9096,2009-06-19,0
8379,2009-03-07,0
10007,2009-11-04,0
1965,2007-08-15,0
6835,2008-09-14,0
1271,2007-07-03,0
6410,2008-08-31,0
4884,2008-06-09,0
5129,2008-06-18,0
2023,2007-08-23,0
10385,2009-11-28,0
5320,2008-06-25,0
5281,2008-06-23,0
9378,2009-08-08,0
11806,2010-04-30,0
7310,2008-10-27,0
5623,2008-07-09,0
5840,2008-07-22,0
5633,2008-07-10,0
7484,2008-11-17,0
4313,2008-05-16,0
8001,2009-01-27,0
8468,2009-03-15,0
109,2006-08-23,0
11535,2010-04-17,0
6524,2008-09-04,0
6661,2008-09-07,0
3527,2008-04-02,0
12857,2010-07-10,0
6218,2008-08-14,0
2188,2007-09-28,1
2584,2007-11-22,0
11783,2010-04-29,0
3961,2008-04-24,0
724,2006-10-30,0
9406,2009-08-09,0
9059,2009-06-13,1
2693,2007-12-20,0
8879,2009-05-13,0
7669,2008-12-11,0
3831,2008-04-15,0
3950,2008-04-23,0
3890,2008-04-19,0
5383,2008-06-27,0
7347,2008-11-02,0
3284,2008-03-20,0
12067,2010-05-13,0
5728,2008-07-15,0
7810,2009-01-05,0
11883,2010-05-03,0
4290,2008-05-15,0
12412,2010-06-12,1
10423,2009-12-05,0
12756,2010-07-07,1
5195,2008-06-20,0
12550,2010-06-21,0
12887,2010-07-11,0
3362,2008-03-22,0
8095,2009-02-04,0
4639,2008-05-31,0
3140,2008-03-20,0
1408,2007-07-05,0
3472,2008-03-28,0
11785,2010-04-29,0
652,2006-10-21,0
1073,2007-06-14,0
3513,2008-03-31,0
1513,2007-07-09,0
11650,2010-04-28,0
4995,2008-06-14,0
11540,2010-04-17,0
3760,2008-04-13,0
662,2006-10-22,0
1215,2007-06-30,0
9114,2009-06-22,0
5489,2008-07-01,0
5524,2008-07-02,0
4622,2008-05-30,0
12473,2010-06-17,1
6494,2008-09-03,0
2178,2007-09-26,0
2674,2007-12-18,0
12572,2010-06-24,0
2182,2007-09-27,0
7737,2008-12-24,0
10207,2009-11-15,0
7648,2008-12-08,0
7444,2008-11-13,0
11380,2010-04-09,0
9737,2009-10-03,0
12536,2010-06-21,0
11386,2010-04-09,0
4458,2008-05-22,0
12922,2010-07-11,0
8978,2009-05-30,0
9703,2009-09-26,0
1954,2007-08-13,0
423,2006-09-14,0
5441,2008-06-29,0
8147,2009-02-11,0
9522,2009-08-31,0
4233,2008-05-11,0
11289,2010-03-29,0
489,2006-10-18,1
2007,2007-08-21,0
10717,2010-01-24,0
12439,2010-06-14,0
12919,2010-07-11,0
11228,2010-03-22,0
11900,2010-05-03,0
4816,2008-06-07,1
12872,2010-07-11,0
6051,2008-08-04,0
613,2006-10-19,0
8371,2009-03-06,0
4863,2008-06-08,0
11519,2010-04-16,0
12670,2010-07-02,1
10521,2009-12-26,0
12601,2010-06-26,1
2084,2007-09-03,0
8195,2009-02-16,0
11825,2010-05-01,0
1913,2007-08-03,0
11720,2010-04-28,1
6865,2008-09-16,0
7232,2008-10-20,0
11348,2010-04-07,0
8168,2009-02-14,0
2824,2008-01-19,0
8848,2009-05-07,0
12827,2010-07-10,0
552,2006-10-18,0
3550,2008-04-03,0
9085,2009-06-18,0
11996,2010-05-08,0
8561,2009-03-30,0
6805,2008-09-12,0
688,2006-10-25,0
123,2006-08-24,0
13222,2010-07-27,0
5177,2008-06-19,0
12432,2010-06-13,0
3300,2008-03-21,0
2347,2007-10-12,0
7556,2008-11-24,0
6052,2008-08-04,0
4079,2008-05-01,0
643,2006-10-20,0
12035,2010-05-10,0
2201,2007-09-29,0
10789,2010-02-02,0
13096,2010-07-19,0
11991,2010-05-08,0
4302,2008-05-16,0
13307,2010-08-01,0
11744,2010-04-29,1
7670,2008-12-11,0
10265,2009-11-17,0
9213,2009-07-15,0
13056,2010-07-17,0
3707,2008-04-10,0
2234,2007-10-06,0
9829,2009-10-15,1
7601,2008-12-02,0
2059,2007-08-30,0
8690,2009-04-18,0
9844,2009-10-17,0
11252,2010-03-24,1
11271,2010-03-27,0
7415,2008-11-08,0
12691,2010-07-03,0
5783,2008-07-19,0
7235,2008-10-20,0
4304,2008-05-16,1
4543,2008-05-26,0
3206,2008-03-20,0
8633,2009-04-11,0
11326,2010-04-05,0
1819,2007-07-24,0
5209,2008-06-20,0
7279,2008-10-24,0
2161,2007-09-23,0
13161,2010-07-22,0
8671,2009-04-16,0
3645,2008-04-07,0
12501,2010-06-19,0
18,2006-08-21,0
10248,2009-11-16,0
8314,2009-02-28,0
9922,2009-10-25,0
11551,2010-04-18,0
561,2006-10-18,0
5859,2008-07-23,0
12043,2010-05-11,0
3415,2008-03-24,0
10808,2010-02-04,0
2971,2008-02-19,0
1656,2007-07-12,0
11493,2010-04-14,0
1420,2007-07-05,0
6776,2008-09-11,0
6139,2008-08-10,0
9415,2009-08-10,0
7600,2008-12-02,0
10294,2009-11-19,1
12452,2010-06-15,0
9304,2009-07-30,1
7008,2008-09-26,0
1413,2007-07-05,0
757,2006-11-04,0
6265,2008-08-16,0
8481,2009-03-17,1
4973,2008-06-14,0
1752,2007-07-18,0
6420,2008-08-31,1
961,2007-03-17,1
6664,2008-09-07,0
3548,2008-04-03,0
8351,2009-03-04,0
8116,2009-02-07,0
6128,2008-08-10,0
592,2006-10-18,0
9939,2009-10-27,0
9004,2009-06-03,0
11738,2010-04-29,0
5385,2008-06-27,0
9468,2009-08-20,0
8175,2009-02-14,0
1653,2007-07-12,1
7646,2008-12-07,0
7865,2009-01-13,0
5919,2008-07-26,0
7825,2009-01-07,0
4472,2008-05-23,0
4088,2008-05-02,0
10259,2009-11-17,0
12476,2010-06-17,0
5228,2008-06-21,1
12437,2010-06-13,0
9946,2009-10-27,0
5697,2008-07-13,0
12599,2010-06-26,0
749,2006-11-02,0
1185,2007-06-29,0
7100,2008-10-07,0
8313,2009-02-28,0
11564,2010-04-19,0
11237,2010-03-22,1
8241,2009-02-20,0
1417,2007-07-05,0
12844,2010-07-10,0
12947,2010-07-12,1
6600,2008-09-05,0
2914,2008-02-07,0
3422,2008-03-24,0
11762,2010-04-29,0
